ID,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,pad2,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,isPenetrateChr,isPenetrateObj,pad,launchConditionType,FollowType,EmittePosType,isAttackSFX,isEndlessHit,isPenetrateMap,isHitBothTeam,isUseSharedHitList,isUseMultiDmyPolyIfPlace,isHitOtherBulletForceEraseA,isHitOtherBulletForceEraseB,isHitForceMagic,isIgnoreSfxIfHitWater,isIgnoreMoveStateIfHitWater,isHitDarkForceMagic,dmgCalcSide,isEnableAutoHoming,isSyncBulletCulcDumypolyPos,isOwnerOverrideInitAngle,isInheritSfxToChild,darkDamageDamp,bulletSfxDeleteType_byHit,bulletSfxDeleteType_byLifeDead,targetYOffsetRange,shootAngleYMaxRandom,shootAngleXMaxRandom,intervalCreateBulletId,intervalCreateTimeMin,intervalCreateTimeMax,predictionShootObserveTime,intervalCreateWaitTime,sfxPostureType,createLimitGroupId,pad5,isInheritSpeedToChild,isDisableHitSfx_byChrAndObj,isCheckWall_byCenterRay,isHitFlare,isUseBulletWallFilter,pad1,isNonDependenceMagicForFunnleNum,isAiInterruptShootNoDamageBullet,randomCreateRadius,followOffset_BaseHeight,assetNo_Hit,lifeRandomRange,homingAngleX,ballisticCalcType,attachEffectType,seId_Bullet1,seId_Bullet2,seId_Hit,seId_Flick,howitzerShootAngleXMin,howitzerShootAngleXMax,howitzerInitMinVelocity,howitzerInitMaxVelocity,sfxId_ForceErase,bulletSfxDeleteType_byForceErase,pad3,followDmypoly_forSfxPose,followOffset_Radius,spBulletDistUpRate,nolockTargetDist,pad4
3170560,3170900,631714,631715,631716,0.12,999,0,0,0,0,15,7,-2,60,10,0,0,0.02,-1,0,0,0,0,0,0,0,3170561,0,0,0,0,0,1,300,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],1,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3170561,3170900,631714,631715,631716,2,999,0,0,0,3,15,7,-2,60,10,0,0,0.02,-1,0,0,0,0,0,0,0,3170504,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],1,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3180050,3180050,631816,-1,-1,1.5,5,0.1,0,0,0,10,-5,-8,40,0,0,0,0.3,5,1.2,0,0,0.3,0,0,0,3180051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3180051,3180050,631817,-1,-1,5,0,0.1,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0.3,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3180055,1,-1,-1,-1,0.8,20,0.1,0,0,0,20,0,0,40,5,0,0,0.3,0.3,1.8,0,0,0.3,0,0,0,-1,0,0,0,0,0,5,0,-26,13,0,0,0,0,0,0,0,5,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180056,0.1,0.1,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,318000001,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3180056,3180055,-1,-1,-1,0.15,20,0.1,0,0,0,20,0,0,20,20,0,0,0.3,0.3,1.8,0,0,0.3,0,0,0,3180057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-90,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3180057,3180050,631817,-1,-1,5,0,0.1,0,0,0,0,0,0,0,0,0,0,1.4,-1,0,0,0,0.3,0,0,0,-1,24140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3180800,0,-1,-1,-1,0.1,999,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0.5,0,0,0,-1,10001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3181500,0,631851,-1,-1,1.6,30,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,1.5,0,0,0,3181501,0,0,0,0,0,1,999,0,0,0,0,0,0,0,0,0,0,180,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3181501,0,631854,-1,-1,0.2,999,0,0,0,1,0.1,0,0,0.1,0.1,0,0,0.2,0.2,0,0,0,1.5,0,0,0,3181502,0,0,0,0,0,1,999,0,0,0,0,0,0,0,0,0,0,180,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3181502,3181501,631852,631853,-1,4,999,0,0,0,2,40,10,0,40,40,2,0.5,0.2,0.2,0,0,0,1.5,0,0,0,-1,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,180,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3181510,3181510,631861,631862,-1,2,999,0.09,0,0,1,70,10,0,70,70,0,0.5,0.2,0.2,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,45,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3181520,3181520,-1,-1,-1,2,8,0,0,0,0,0,0,0,0,0,3.5,0,5,25,2,0,0,1,0,0,0,-1,0,16901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3181800,0,-1,-1,-1,0.1,999,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0.5,0,0,0,-1,10001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200000,1,632002,-1,-1,0.05,0,0,0,0,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,1,0,0,0,3200001,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30,90,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,75,20,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0.12,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200001,1,632004,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,3200002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200002,3200000,632005,-1,-1,5,0,0,999,999,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,0,0,0,0,3200003,26007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200003,3200001,632003,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,0,0,0,0,-1,26007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200010,1,632002,-1,-1,0.02,0,0,0,0,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,1,0,0,0,3200011,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,20,90,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,100,10,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0.3,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200011,1,632004,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,3200012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200012,3200010,632005,-1,-1,5,0,0,999,999,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,0,0,0,0,3200013,26007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200013,3200011,632003,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,0,0,0,0,-1,26007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200400,1,632002,-1,-1,0.05,0,0,0,0,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,1,0,0,0,3200401,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30,90,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,75,20,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0.12,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200401,1,632004,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,3200402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200402,3200400,632005,-1,-1,5,0,0,999,999,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,0,0,0,0,3200403,26007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200403,3200401,632003,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,0,0,0,0,-1,26007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200410,1,632002,-1,-1,0.02,0,0,0,0,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,1,0,0,0,3200411,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,20,90,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,100,10,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0.3,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200411,1,632004,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,3200412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200412,3200410,632005,-1,-1,5,0,0,999,999,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,0,0,0,0,3200413,26007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3200413,3200411,632003,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,0,0,0,0,-1,26007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250141,3250141,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250161,3250161,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250181,3250181,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250200,3250200,632556,632557,-1,1.5,50,0,0,0,1,40,0,0,40,40,0,0,0.8,-1,0,0,0,1,0,0,0,3250201,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,30,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250201,3250201,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0.06,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250210,3250210,632542,632543,-1,1,50,0,-11,0,0,15,-2,0,15,8,0,0,0.8,-1,0,0,0,1,0,0,0,3250211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-80,30,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250211,3250211,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0.06,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250291,3250291,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250301,3250301,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250311,3250311,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250320,3250320,632556,632557,-1,1.5,50,0,0,0,1,40,0,0,45,40,0,0,0.8,-1,0,0,0,1,0,0,0,3250321,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,30,System.Byte[],0,254,254,254,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250321,3250321,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.06,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250341,3250341,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250441,3250441,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
3250451,3250451,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.06,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[],0,254,254,254,254,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,System.Byte[],-1,0,1,0,System.Byte[]
