ID,textureId,dmypolyId,pitchAngle,yawAngle,nearDistance,farDistance,nearSize,farSize,maskSpeffectId,pad_10,replaceTextureId_byMaterial,dmypolyCategory,pad_05,useDeferredDecal,usePaintDecal,bloodTypeEnable,bUseNormal,pad_08,pad_09,usePom,useEmissive,putVertical,randomSizeMin,randomSizeMax,randomRollMin,randomRollMax,randomPitchMin,randomPitchMax,randomYawMin,randomYawMax,pomHightScale,pomSampleMin,pomSampleMax,blendMode,appearDirType,emissiveValueBegin,emissiveValueEnd,emissiveTime,bIntpEnable,pad_01,intpIntervalDist,beginIntpTextureId,endIntpTextureId,appearSfxId,appearSfxOffsetPos,maskTextureId,diffuseTextureId,reflecTextureId,maskScale,normalTextureId,heightTextureId,emissiveTextureId,diffuseColorR,diffuseColorG,diffuseColorB,pad_03,reflecColorR,reflecColorG,reflecColorB,bLifeEnable,siniScale,lifeTimeSec,fadeOutTimeSec,priority,bDistThinOutEnable,bAlignedTexRandomVariationEnable,distThinOutCheckDist,distThinOutCheckAngleDeg,distThinOutMaxNum,distThinOutCheckNum,delayAppearFrame,randVaria_Diffuse,randVaria_Mask,randVaria_Reflec,pad_12,randVaria_Normal,randVaria_Height,randVaria_Emissive,pad_11,fadeInTimeSec,thinOutOverlapMultiRadius,thinOutNeighborAddRadius,thinOutOverlapLimitNum,thinOutNeighborLimitNum,thinOutMode,emissiveColorR,emissiveColorG,emissiveColorB,maxDecalSfxCreatableSlopeAngleDeg,pad_02
600146104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,1,5421500,-1,-1,64,56,40,System.Byte[],128,111,79,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600147104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600148104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,1,5421500,-1,-1,71,38,33,System.Byte[],143,76,66,1,1,180,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169000,-1,-1,-30,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169001,-1,-1,-30,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169002,-1,-1,-30,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169003,-1,-1,-30,0,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169004,-1,-1,-30,0,-0.5,5,0.6,2,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,170100,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169100,-1,-1,-30,0,-0.5,8,1,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169101,-1,-1,-30,0,-0.5,8,1,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169102,-1,-1,-30,0,-0.5,8,1,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,100010,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169103,-1,-1,-30,0,-0.5,8,1,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,100310,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600169104,-1,-1,-30,0,-0.5,8,1,3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,80,120,-180,180,-10,10,-10,10,1,8,64,1,2,1,0,60,1,System.Byte[],0.05,-1,-1,-1,0,100411,210000,100000,1,100000,-1,5600000,138,98,46,System.Byte[],138,98,46,1,1,180,30,0,1,0,1,10,2,5,0,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600170104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,100,10,10,System.Byte[],128,100,100,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171102,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171103,-1,-1,-30,-120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600171104,-1,-1,-30,120,-0.5,5,0.6,4,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,2,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172000,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172001,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172002,-1,-1,40,0,-0.5,5,0.6,3,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172003,-1,-1,-30,-120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172004,-1,-1,-30,120,-0.5,5,0.6,2,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,255,15,15,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,0,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172100,-1,-1,-30,180,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
600172101,-1,-1,-80,0,-0.5,5,0.6,3,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,15,1,System.Byte[],0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,-1,200,20,20,System.Byte[],255,200,200,1,1,300,30,0,1,0,1,10,2,5,3,0,5,0,0,0,0,0,0,0,1,10,5,50,0,255,255,255,-1,System.Byte[]
